Compound ID,Uniprot ID,Compound Name,Standard inchi key,Max Phase,Target Pref Name,Gene Names,Target Class,Wild type or mutant,Mutation information,PubMed ID,End Point Standard Type,End Point Standard Relation,End Point Standard Value,End Point Standard Units,Endpoint Mode of Action,Assay Format,Assay Type,Assay Sub Type,Inhibitor Type,Detection Technology,Compound concentration value,Compound concentration value units,Substrate type,Substrate Type Standard Relation,Substrate Type Standard Value,Substrate Type Standard Units,Assay cell line,Assay Description,Activity Comments,Title,Journal,Year,Volume,Issue,Authors,Annotation Comments,Assay ID,DTC Tid,DTC Activity ID,DTC Molregno,Record ID,DTC Document ID
CHEMBL3310026,P21397,,MSTSNCRHGYGSHT-OKYUSYETSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Competitive inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448565,DTCT0023168,13933166,DTCC01510276,1548808,60865
CHEMBL3310026,P21397,,MSTSNCRHGYGSHT-OKYUSYETSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,KI,=,12,NM,,cell_based,,,,,,,,,,,,Inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448561,DTCT0023168,13929065,DTCC01510276,1548808,60865
CHEMBL3310027,P21397,,VFIBQMOYIBLGBS-QGSVLCHKSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Reversible inhibition of human MAOA expressed in baculovirus-infected BTI insect cells pre-incubated for 1 hr followed by centrifugation-ultrafiltration by resorufin dye based fluorimetry,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448564,DTCT0023168,13878011,DTCC01510277,578665,60865
CHEMBL3310027,P21397,,VFIBQMOYIBLGBS-QGSVLCHKSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Competitive inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448565,DTCT0023168,13933167,DTCC01510277,578665,60865
CHEMBL3310027,P21397,,VFIBQMOYIBLGBS-QGSVLCHKSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,KI,=,34,NM,,cell_based,,,,,,,,,,,,Inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448561,DTCT0023168,13929066,DTCC01510277,578665,60865
CHEMBL3310028,P21397,,AQIQDTVKCYWMAY-KUZSRZIKSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Reversible inhibition of human MAOA expressed in baculovirus-infected BTI insect cells pre-incubated for 1 hr followed by centrifugation-ultrafiltration by resorufin dye based fluorimetry,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448564,DTCT0023168,13878215,DTCC01510278,1930953,60865
CHEMBL3310028,P21397,,AQIQDTVKCYWMAY-KUZSRZIKSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Competitive inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448565,DTCT0023168,13933168,DTCC01510278,1930953,60865
CHEMBL3310028,P21397,,AQIQDTVKCYWMAY-KUZSRZIKSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,KI,=,10,NM,,cell_based,,,,,,,,,,,,Inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448561,DTCT0023168,13929067,DTCC01510278,1930953,60865
CHEMBL3310029,P21397,,OZUZYCMRXPIBJC-VBYNVFIDSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Reversible inhibition of human MAOA expressed in baculovirus-infected BTI insect cells pre-incubated for 1 hr followed by centrifugation-ultrafiltration by resorufin dye based fluorimetry,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448564,DTCT0023168,13878466,DTCC01510279,2029712,60865
CHEMBL3310029,P21397,,OZUZYCMRXPIBJC-VBYNVFIDSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,INHIBITION,,,,,cell_based,,,,,,,,,,,,Competitive inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,Active,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448565,DTCT0023168,13933169,DTCC01510279,2029712,60865
CHEMBL3310029,P21397,,OZUZYCMRXPIBJC-VBYNVFIDSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24986657,KI,=,41,NM,,cell_based,,,,,,,,,,,,Inhibition of human MAOA expressed in baculovirus-infected BTI insect cells assessed as H2O2 production by resorufin dye based fluorimetric method,,Synthesis of some novel hydrazone and 2-pyrazoline derivatives: monoamine oxidase inhibitory activities and docking studies.,Bioorg. Med. Chem. Lett.,2014,24,15,"Evranos-Aksöz B, Yabanoglu-Çiftçi S, Uçar G, Yelekçi K, Ertan R",,1448561,DTCT0023168,13929068,DTCC01510279,2029712,60865
CHEMBL331245,P21397,,SIDYHDSYVCIVPU-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,15203146,IC50,=,12022.64,NM,,,,,,,,,,,,,,Inhibition of human monoamine oxidase (MAO A),,Inhibition of monoamine oxidases by coumarin-3-acyl derivatives: biological activity and computational study.,Bioorg. Med. Chem. Lett.,2004,14,14,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Befani O, Turini P, Alcaro S, Ortuso F",,122928,DTCT0023168,1235563,DTCC00300014,1208191,6526
CHEMBL33128,P21397,,UBCSLQXQACGJNU-JLOHTSLTSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,9871778,KIA,=,220,NM,,,,,,,,,,,,,,Monoamine oxidase A inhibitory potency,,"Molecular lipophilicity potential by CLIP, a reliable tool for the description of the 3D distribution of lipophilicity: application to 3-phenyloxazolidin-2-one, a prototype series of reversible MAOA inhibitors.",Bioorg. Med. Chem. Lett.,1998,8,11,"Ooms F, Wouters J, Collin S, Durant F, Jegham S, George P",,123592,DTCT0023168,600890,DTCC00169174,1162973,2597
CHEMBL331290,P21397,,LTUSCXXTIXBJCQ-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,15203146,IC50,=,28.84,NM,,,,,,,,,,,,,,Inhibition of human monoamine oxidase (MAO A),,Inhibition of monoamine oxidases by coumarin-3-acyl derivatives: biological activity and computational study.,Bioorg. Med. Chem. Lett.,2004,14,14,"Chimenti F, Secci D, Bolasco A, Chimenti P, Granese A, Befani O, Turini P, Alcaro S, Ortuso F",,122928,DTCT0023168,1210387,DTCC00300134,756373,6526
CHEMBL33174,P21397,,KDQZTQFUVQAMNJ-CQSZACIVSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,9871778,KIA,=,29,NM,,,,,,,,,,,,,,Monoamine oxidase A inhibitory potency,,"Molecular lipophilicity potential by CLIP, a reliable tool for the description of the 3D distribution of lipophilicity: application to 3-phenyloxazolidin-2-one, a prototype series of reversible MAOA inhibitors.",Bioorg. Med. Chem. Lett.,1998,8,11,"Ooms F, Wouters J, Collin S, Durant F, Jegham S, George P",,123592,DTCT0023168,590463,DTCC00169183,1967503,2597
CHEMBL3317469,P21397,,IMFUMEKCOMLOPY-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928483,DTCC01514985,125012,60796
CHEMBL3319238,P21397,,IIGYXXRHHHAJHJ-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928492,DTCC01514976,1484348,60796
CHEMBL3319239,P21397,,GMHJBZASTRHBNV-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928491,DTCC01514977,1484349,60796
CHEMBL3319240,P21397,,MNTDTISHGOCURB-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928490,DTCC01514978,352389,60796
CHEMBL3319241,P21397,,SQQKRJSVRXBKQB-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928489,DTCC01514979,902270,60796
CHEMBL3319242,P21397,,BJQHXAMROLGKSV-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928488,DTCC01514980,546524,60796
CHEMBL3319243,P21397,,XULJEZJHASYQSP-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928487,DTCC01514981,384962,60796
CHEMBL3319244,P21397,,IQCPUPDYBUPHRL-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>=,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928486,DTCC01514982,740228,60796
CHEMBL3319245,P21397,,PAIBVFBAWSNBDY-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928485,DTCC01514983,1802338,60796
CHEMBL3319246,P21397,,XXLZLPDHTLLSMN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928484,DTCC01514984,287134,60796
CHEMBL3319247,P21397,,CLGYEVZIDPLGSU-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928482,DTCC01514986,514361,60796
CHEMBL3319248,P21397,,SFDOMGAQGMFHNI-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928481,DTCC01514987,1192143,60796
CHEMBL3319249,P21397,,VKFHYWJSMXLPSP-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928480,DTCC01514988,1898773,60796
CHEMBL3319250,P21397,,CLFVNPBLZVZJOW-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928479,DTCC01514989,1802339,60796
CHEMBL3319251,P21397,,VNFLUMWXDOMPIE-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928478,DTCC01514990,2029711,60796
CHEMBL3319252,P21397,,JQIIVMNCVQAULT-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,=,8790,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928477,DTCC01514991,1451791,60796
CHEMBL3319253,P21397,,HSMCXXGJZHHZDS-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,=,3000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928476,DTCC01514992,870027,60796
CHEMBL3319254,P21397,,JLABGNSHSHVIHC-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,<,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928475,DTCC01514993,1898945,60796
CHEMBL3319255,P21397,,XABWTUMBQBAZFN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928474,DTCC01514994,417947,60796
CHEMBL3319256,P21397,,OIDIFCINLNNUKU-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928473,DTCC01514995,1930952,60796
CHEMBL3319257,P21397,,IJGQJSMRACUEMU-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,=,1740,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928472,DTCC01514996,1834604,60796
CHEMBL3319258,P21397,,JBGWXRJIMNUVEN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,=,3310,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928471,DTCC01514997,1834605,60796
CHEMBL3319259,P21397,,VRMHCKXXAOEGBR-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928470,DTCC01514998,1964134,60796
CHEMBL3319260,P21397,,OYHKLSRMABLLID-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928469,DTCC01514999,189392,60796
CHEMBL3319261,P21397,,XAELMJIUBWECCB-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928468,DTCC01515000,125013,60796
CHEMBL3319262,P21397,,AGQYCSRVBMYUHU-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928467,DTCC01515001,1420029,60796
CHEMBL3319263,P21397,,VUENXSBJZQUDSD-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928466,DTCC01515002,1096373,60796
CHEMBL3319264,P21397,,UCJPCQKVAITNAE-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928465,DTCC01515003,1834606,60796
CHEMBL3319265,P21397,,HGFLNBXSJGKOTN-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928464,DTCC01515004,546525,60796
CHEMBL3319266,P21397,,CNKIZPGDYZQJMG-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13928463,DTCC01515005,1678069,60796
CHEMBL3319267,P21397,,BVYDNVRIUDIYAM-UHFFFAOYSA-N,0,MONOAMINE OXIDASE A,MAOA,Enzyme,,,24955776,IC50,>,10000,NM,,cell_based,,,,,,,,,,,,Inhibition of human recombinant MAO-A expressed in baculovirus-infected insect cells using p-tyraimne substrate,,Indazole- and indole-5-carboxamides: selective and reversible monoamine oxidase B inhibitors with subnanomolar potency.,J. Med. Chem.,2014,57,15,"Tzvetkov NT, Hinz S, Küppers P, Gastreich M, Müller CE",,1453690,DTCT0023168,13932778,DTCC01515006,1996836,60796
